id,title,type,release_year,age_certification,runtime,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,genres1,genres2,genres3,genres4,genres5,genres6,genres7,genres8,genres9
tm1187577,Catherine Called Birdy,MOVIE,2022,PG-13,108,"['GB', 'US']",,tt11727866,6.6,5608,23.613,6.1,'comedy',,,,,,,,
ts312780,Kamen Rider Black Sun,SHOW,2022,TV-MA,44,['JP'],1,tt14377480,7.3,603,16.214,8.73,'action', 'drama', 'scifi', 'thriller', 'fantasy',,,,
ts242693,Them,SHOW,2021,TV-MA,43,['US'],2,tt9064858,7.4,20774,16.213,7.6,'drama', 'horror', 'thriller',,,,,,
tm1199488,Night of the Tommyknockers,MOVIE,2022,,86,['US'],,tt13240610,6.2,190,1.085,,'horror', 'western', 'drama',,,,,,
tm847080,Jackass Forever,MOVIE,2022,R,96,['US'],,tt11525442,6.9,45713,29.799,6.8,'comedy', 'reality', 'documentation', 'action',,,,,
tm1205312,Good Night Oppy,MOVIE,2022,PG,105,['US'],,tt14179942,7.7,3135,8.915,7.4,'documentation',,,,,,,,
tm1240620,The People We Hate at the Wedding,MOVIE,2022,R,99,['US'],,tt9071456,5.8,8104,27.806,6.3,'comedy',,,,,,,,
tm1240737,Something from Tiffany's,MOVIE,2022,PG,87,['US'],,tt16233952,6.2,7289,24.52,7.1,'romance', 'comedy', 'family',,,,,,
ts233948,Power Book IV: Force,SHOW,2022,TV-MA,54,['US'],2,tt11761194,8.1,6039,16.237,8.5,'crime', 'drama',,,,,,,
ts298405,Hotel Portofino,SHOW,2022,TV-14,52,['GB'],2,tt14815774,6.7,1958,2.964,7.5,'drama',,,,,,,,
tm1133844,PussyCake,MOVIE,2021,,78,['AR'],,tt18235408,,,1.623,5.5,'horror', 'scifi',,,,,,,
tm1137984,Nanny,MOVIE,2022,R,99,['US'],,tt10931784,5.3,5929,15.842,5.329,'horror', 'drama', 'thriller',,,,,,
tm1031449,Red Snow,MOVIE,2021,,80,['US'],,,,,6.876,6.3,'horror', 'comedy',,,,,,,
ts256003,Bridge and Tunnel,SHOW,2021,TV-MA,29,['US'],2,tt13409770,6.2,786,4.387,6.6,'drama', 'comedy',,,,,,,
tm1238687,Control,MOVIE,2022,R,89,[],,tt14036276,4.3,559,5.607,5.2,'thriller', 'scifi',,,,,,,
tm1249871,Goodnight Mommy,MOVIE,2022,R,91,"['US', 'FR']",,tt9000184,5.6,10936,28.464,6.255,'horror', 'drama', 'thriller', 'crime',,,,,
ts353299,My Life as a Rolling Stone,SHOW,2022,,60,['GB'],1,tt19298882,7.9,379,2.878,7.4,'music', 'documentation',,,,,,,
tm962656,Cyrano,MOVIE,2022,PG-13,123,"['US', 'GB', 'CA']",,tt12889404,6.4,12651,19.223,6.5,'romance', 'drama',,,,,,,
tm445743,Candyman,MOVIE,2021,R,91,"['CA', 'US']",,tt9347730,5.9,68249,24.193,6.068,'horror', 'thriller', 'drama',,,,,,
tm895680,Eiffel,MOVIE,2021,R,108,"['DE', 'BE', 'FR']",,tt10366514,6.2,5755,17.275,6.3,'romance', 'drama', 'history',,,,,,
ts301852,Mammals,SHOW,2022,,26,['GB'],1,tt15040278,5.8,3245,5.539,6.8,'drama', 'comedy',,,,,,,
tm1141419,Memory,MOVIE,2022,R,114,['US'],,tt11827628,5.7,28166,184.743,7,'action', 'thriller', 'crime',,,,,,
tm1221924,My Policeman,MOVIE,2022,R,113,"['US', 'GB']",,tt13139228,6.5,17046,30.15,7.911,'drama', 'romance', 'crime', 'horror',,,,,
ts251574,Paper Girls,SHOW,2022,TV-MA,44,['US'],1,tt10623646,7.3,10673,10.094,7.8,'scifi', 'thriller', 'fantasy', 'horror', 'drama',,,,
tm1240729,My Best Friend's Exorcism,MOVIE,2022,R,96,"['CA', 'US']",,tt7830806,5.3,4981,42.699,5.993,'horror', 'comedy', 'thriller',,,,,,
tm811117,MK Ultra,MOVIE,2022,,98,['US'],,tt7147158,5.6,7582,3.881,6.4,'drama', 'thriller',,,,,,,
tm840134,The Last Bus,MOVIE,2021,,88,['GB'],,tt9410034,6.5,2499,10.439,6.7,'drama',,,,,,,,
tm1016820,Horror in the High Desert,MOVIE,2021,,82,['US'],,tt13964404,5.4,2046,5.292,6.5,'horror', 'thriller',,,,,,,
tm1143950,Creatures of Necessity,MOVIE,2022,,93,['US'],,tt10741388,5,60,7.507,4,'thriller', 'comedy', 'crime',,,,,,
tm1198419,Don't Make Me Go,MOVIE,2022,R,109,['US'],,tt2597804,6.7,3259,13.934,7.5,'drama',,,,,,,,
ts269096,She Would Never Know,SHOW,2021,TV-14,64,['KR'],1,tt13446244,7.5,1159,11.002,7.179,'drama', 'romance',,,,,,,
tm861115,Arracht,MOVIE,2021,,86,['IE'],,tt9620986,7,397,2.283,7,'drama', 'thriller', 'european',,,,,,
ts371461,LOL: Last One Laughing Sweden,SHOW,2022,,31,['SE'],1,tt23050736,7.5,178,10.59,4.5,'comedy', 'reality',,,,,,,
tm1105926,I Want You Back,MOVIE,2022,R,117,['US'],,tt6462958,6.6,20499,15.751,6.318,'comedy', 'romance', 'family',,,,,,
ts345528,Rational Middle: Net Zero,SHOW,2022,,9,[],1,tt18931476,,,,,,,,,,,,,
ts233954,Power Book III: Raising Kanan,SHOW,2021,TV-MA,56,['US'],3,tt11761176,7.6,4733,22.286,8.579,'crime', 'drama',,,,,,,
tm845529,Run Sweetheart Run,MOVIE,2022,R,103,['US'],,tt8656686,5.4,5377,44.058,5.9,'thriller', 'horror',,,,,,,
ts281544,The Summer I Turned Pretty,SHOW,2022,TV-14,45,['US'],2,tt14016500,7.4,21644,42.215,8.132,'drama', 'romance',,,,,,,
ts317105,The Center Seat: 55 Years of Star Trek,SHOW,2021,,47,['US'],1,tt15766736,8.5,354,5.939,6.8,'documentation', 'history',,,,,,,
tm1187505,Deep Fear,MOVIE,2022,,80,"['FR', 'BE']",,tt16540514,5.1,476,4.699,6.1,'horror',,,,,,,,
ts301550,All or Nothing: Arsenal,SHOW,2022,TV-MA,49,['GB'],1,tt15012798,8.3,5244,8.12,8,'documentation', 'sport',,,,,,,
tm1118453,Night Night,MOVIE,2021,PG-13,91,['US'],,tt11612890,3.9,1285,3.904,5.7,'thriller', 'horror',,,,,,,
tm404965,Pennywise: The Story of IT,MOVIE,2022,,126,['US'],,tt6682484,7.5,636,7.61,8.2,'documentation', 'horror',,,,,,,
tm1198551,Torn Hearts,MOVIE,2022,R,97,['US'],,tt15053518,5.2,1478,18.257,6,'thriller', 'drama', 'horror', 'music',,,,,
ts352729,Candle in the Tomb: Kunlun Tomb,SHOW,2022,,33,['CN'],1,tt23333068,5.8,22,12.434,7.143,'action', 'drama',,,,,,,
tm834946,Samaritan,MOVIE,2022,PG-13,102,['US'],,tt5500218,5.7,48302,158.158,6.827,'action', 'scifi', 'drama', 'fantasy',,,,,
tm1124616,Your Christmas Or Mine?,MOVIE,2022,,94,['GB'],,tt21994906,6.4,6530,65.496,6.5,'comedy', 'romance',,,,,,,
ts359646,Icons Unearthed: Star Wars,SHOW,2022,,45,['US'],2,tt21267394,7.8,160,3.438,7,'documentation',,,,,,,,
tm460828,Hotel Transylvania: Transformania,MOVIE,2022,PG,87,['US'],,tt9848626,6,32858,172.469,7.1,'family', 'fantasy', 'action', 'animation', 'comedy', 'romance', 'scifi', 'horror',
tm1196519,The Silent Twins,MOVIE,2022,R,113,"['FR', 'PL', 'GB', 'US']",,tt11052678,5.9,1396,22.343,7,'drama',,,,,,,,
tm1009828,Wildcat,MOVIE,2022,R,106,['US'],,tt13622204,7.8,2370,6.293,6.8,'documentation',,,,,,,,
tm490258,Rocketry: The Nambi Effect,MOVIE,2022,,157,['IN'],,tt9263550,8.8,52210,5.537,7.5,'drama', 'scifi', 'action',,,,,,
ts276796,LOL: Last One Laughing Italy,SHOW,2021,,29,['IT'],3,tt13620358,7.3,1992,11.274,7.26,'comedy', 'reality',,,,,,,
tm1247068,About Fate,MOVIE,2022,R,100,['US'],,tt14456350,6.3,7431,16.238,7.5,'romance', 'comedy',,,,,,,
ts329593,Women Who Rock,SHOW,2022,,54,['US'],1,tt17669732,7.5,104,0.6,,'music', 'documentation',,,,,,,
ts235293,Frank of Ireland,SHOW,2021,TV-MA,23,['GB'],1,tt11909220,6.7,2230,3.191,6.8,'comedy',,,,,,,,
ts330248,Elected,SHOW,2022,,27,['BR'],1,tt22054790,6.6,125,3.026,2,'comedy',,,,,,,,
ts235426,The Kids in the Hall,SHOW,2022,TV-MA,25,"['CA', 'US']",2,tt11921588,8.2,1943,3.265,5.769,'comedy',,,,,,,,
tm827140,The 355,MOVIE,2022,PG-13,122,"['US', 'CN']",,tt8356942,5.5,31683,45.206,6.2,'thriller', 'action', 'crime', 'drama', 'comedy',,,,
tm950204,Sugar Daddy,MOVIE,2021,,99,['CA'],,tt7260052,5.8,556,19.123,7.4,'drama',,,,,,,,
tm1238495,Hounded,MOVIE,2022,R,94,['GB'],,tt15241758,4.9,746,10.49,5.9,'action', 'thriller', 'horror',,,,,,
tm1235979,Honk for Jesus. Save Your Soul.,MOVIE,2022,R,98,"['GB', 'US']",,tt12655436,5.4,3541,14.96,5.6,'comedy',,,,,,,,
tm1259449,Mysterious Circumstance: The Death of Meriwether Lewis,MOVIE,2022,,115,['US'],,tt13216846,4.9,188,5.973,6,'thriller', 'western',,,,,,,
ts368086,Riches,SHOW,2022,TV-14,45,['GB'],1,tt13427680,7.2,1374,5.006,7,'drama',,,,,,,,
ts330139,Prisma,SHOW,2022,,46,['IT'],1,tt14729118,7.8,1084,27.569,7.1,'drama',,,,,,,,
ts370254,The Wanderer,SHOW,2022,,24,['GB'],2,tt22491346,7.2,26,1.646,3.5,'documentation',,,,,,,,
tm1021861,The Alpines,MOVIE,2021,,93,['US'],,tt8689290,4.4,4780,3.556,4.6,'thriller', 'drama', 'horror',,,,,,
tm1193407,Lancaster,MOVIE,2022,,110,['US'],,tt12384428,7.7,259,2.045,6.8,'documentation',,,,,,,,
ts286928,So I Married an Anti-Fan,SHOW,2021,,62,['KR'],1,tt14518610,7.3,1586,15.342,8.2,'comedy', 'drama', 'music', 'romance',,,,,
ts364745,Toppen,SHOW,2022,,29,['SE'],1,tt20355536,5.6,133,3.161,4,'comedy',,,,,,,,
tm1106820,The Family,MOVIE,2022,R,105,['CA'],,tt13238670,5.6,125,11.725,7.3,'drama', 'horror', 'thriller',,,,,,
ts224849,Bang Bang Baby,SHOW,2022,TV-14,51,['IT'],1,tt15564662,6.7,769,5.364,7.241,'drama', 'crime',,,,,,,
tm1053014,Anchor Point,MOVIE,2021,,89,['US'],,tt14288824,,,0.6,,'documentation',,,,,,,,
tm1220458,Kantara,MOVIE,2022,,147,['IN'],,tt15327088,8.3,91823,12.829,7.4,'thriller', 'action', 'drama',,,,,,
ts296570,Murder at the Cottage: The Search for Justice for Sophie,SHOW,2021,,49,['GB'],1,,,,3.142,5.8,'crime', 'documentation',,,,,,,
ts288324,Home Invasion,SHOW,2021,,23,"['HU', 'SE']",1,,,,5.174,7.3,'comedy', 'scifi',,,,,,,
tm1137965,Master,MOVIE,2022,R,98,['US'],,tt11286210,5.2,5428,10.329,5.3,'drama', 'horror', 'thriller',,,,,,
tm1022874,Blacklight,MOVIE,2022,PG-13,104,"['US', 'AU']",,tt14060094,4.8,20184,88.404,6.3,'drama', 'thriller', 'action',,,,,,
tm1161956,The Other Me,MOVIE,2022,,99,['GE'],,tt10356564,4.2,491,6.421,5.8,'drama', 'thriller',,,,,,,
tm1236335,"Nicole, her Ex & the Killer",MOVIE,2022,,90,['US'],,tt9091120,6.8,21,1.4,,'horror', 'comedy',,,,,,,
ts285948,"LOL : Qui rit, sort !",SHOW,2021,,25,['FR'],2,,,,7.46,5.8,'reality',,,,,,,,
tm940485,A Perfect Enemy,MOVIE,2021,,90,"['FR', 'DE', 'ES']",,tt9421200,5.5,3219,14.57,6.6,'thriller', 'drama', 'european', 'crime', 'action',,,,
tm1108915,Repeat,MOVIE,2021,PG,95,['GB'],,tt11563364,5.1,409,2.271,4.857,'scifi', 'thriller', 'drama',,,,,,
tm1126913,House of Glass,MOVIE,2021,R,88,[],,tt8999904,4.4,213,0.91,,'drama', 'thriller',,,,,,,
tm230642,Paws of Fury: The Legend of Hank,MOVIE,2022,PG,98,"['US', 'CN', 'GB']",,tt4428398,5.7,5034,93.075,6.822,'western', 'comedy', 'animation', 'action', 'family',,,,
ts292153,Chloe,SHOW,2022,,56,['GB'],1,tt14412362,6.6,3574,4.605,6.595,'drama', 'thriller',,,,,,,
ts238325,Totems,SHOW,2022,,51,['FR'],1,tt11269180,7.2,752,8.868,6.25,'drama', 'thriller', 'war',,,,,,
ts321051,A Very British Scandal,SHOW,2021,TV-MA,59,['GB'],1,tt14220870,7,6122,4.681,7.75,'drama', 'history',,,,,,,
tm881985,Lone Wolf,MOVIE,2021,R,104,['AU'],,tt10644372,3.5,162,1.663,4.2,'drama', 'scifi', 'thriller',,,,,,
tm1049844,Autumn Road,MOVIE,2021,,95,['US'],,tt14110504,4.1,190,3.125,4,'horror', 'thriller', 'drama',,,,,,
ts317630,Hiccups & Hookups,SHOW,2021,,33,['IN'],1,tt15891812,8.2,3446,2.11,8,'drama', 'comedy', 'family',,,,,,
ts237035,Ancient Love Poetry,SHOW,2021,,43,['CN'],1,tt12228120,8.5,399,16.399,6.875,'action', 'scifi', 'fantasy', 'romance', 'history',,,,
tm994639,Homebound,MOVIE,2022,,71,['GB'],,tt4788734,4.4,730,48.733,4.4,'thriller', 'horror', 'drama',,,,,,
ts304676,Heels,SHOW,2021,TV-MA,58,['US'],1,tt6554240,8,7272,23.411,7.3,'drama', 'action', 'sport',,,,,,
tm1065659,The Mad Women's Ball,MOVIE,2021,,122,['FR'],,tt11681282,6.6,3547,25.13,7.1,'thriller', 'drama',,,,,,,
ts272409,September Mornings,SHOW,2021,TV-14,32,['BR'],2,tt14532744,7.4,776,5.229,7.4,'drama',,,,,,,,
ts274557,ZIWE,SHOW,2021,TV-MA,26,['US'],3,tt13437466,6.9,995,8.589,6,'comedy',,,,,,,,
ts241613,This Little Show of Mine,SHOW,2022,,27,"['GB', 'US']",1,tt6367024,,,1.562,2,'comedy', 'drama', 'music',,,,,,
ts374232,女法醫JD,SHOW,2022,,44,['HK'],1,,,,4.284,9,'thriller',,,,,,,,
tm1127462,The Ambush,MOVIE,2021,R,102,['AE'],,tt13445076,6.5,1574,10.553,6.6,'action', 'drama', 'war',,,,,,
ts241892,Men in Kilts: A Roadtrip with Sam and Graham,SHOW,2021,TV-PG,28,['US'],1,tt12490370,8.5,2387,5.459,8.9,'documentation', 'reality', 'comedy',,,,,,
tm266536,All the Old Knives,MOVIE,2022,R,105,['US'],,tt3706352,6.1,24846,33.691,6.1,'thriller', 'action',,,,,,,
ts363735,The End of Love,SHOW,2022,TV-MA,29,['AR'],1,tt21814948,6.1,352,176.247,7.7,'drama', 'comedy',,,,,,,
tm828588,Beyond the Neon,MOVIE,2022,,87,['US'],,tt10833378,6.7,756,5.734,6,'thriller', 'crime',,,,,,,
tm463130,The Tomorrow War,MOVIE,2021,PG-13,140,['US'],,tt10954608,6.6,189683,96.338,7.9,'action', 'scifi', 'drama', 'thriller', 'war',,,,
tm1069983,Val,MOVIE,2021,R,109,['US'],,tt14733616,7.7,10045,12.304,7.1,'documentation',,,,,,,,
ts286567,Verdict,SHOW,2022,TV-MA,40,['BR'],1,tt18299486,6.5,262,3.318,6,'drama', 'crime', 'thriller',,,,,,
ts362775,Jungle,SHOW,2022,,47,['GB'],1,tt13009160,4.9,496,3.617,5.3,'drama',,,,,,,,
tm1249953,All Eyes,MOVIE,2022,,87,['US'],,tt13101714,5.4,576,5.553,5.9,'thriller', 'horror',,,,,,,
tm837781,Whelm,MOVIE,2021,,114,['US'],,tt10190390,5.5,101,0.854,,'thriller',,,,,,,,
ts261377,Burb Patrol,SHOW,2021,,10,['US'],1,tt12985634,7.8,50,,,'comedy',,,,,,,,
ts293638,The Three Drinkers in Ireland,SHOW,2022,,28,['IE'],1,tt14540418,6.8,21,1.298,2,'documentation',,,,,,,,
ts349274,Vadhandhi,SHOW,2022,TV-14,49,['IN'],1,tt21908550,8.2,4183,7.567,5.5,'thriller', 'drama', 'crime',,,,,,
ts307383,True Crime Story: It Couldn't Happen Here,SHOW,2021,TV-14,41,['US'],2,tt15274274,7.1,151,2.264,7.3,'documentation', 'crime',,,,,,,
tm1281096,Accidental Family,MOVIE,2021,,97,['US'],,tt14402302,5.2,115,1.495,,'comedy', 'romance',,,,,,,
tm865625,Marry Me,MOVIE,2022,PG-13,112,"['US', 'JP']",,tt10223460,6.1,34534,39.494,6.9,'music', 'romance', 'comedy',,,,,,
ts81629,The Underground Railroad,SHOW,2021,TV-MA,59,['US'],1,tt6704972,7.4,7687,13.032,7.545,'drama', 'fantasy', 'history', 'war',,,,,
ts308875,The Bad Guy,SHOW,2022,,52,['IT'],1,tt14729094,7.3,915,26.736,7.3,'drama', 'comedy', 'crime',,,,,,
tm927852,Closed for Storm,MOVIE,2021,PG,77,['CA'],,tt11372428,6.2,1077,3.816,6.6,'documentation',,,,,,,,
tm1061722,Exposing Muybridge,MOVIE,2022,,88,['US'],,tt14714732,6.7,121,1.905,6.5,'documentation',,,,,,,,
tm466830,Respect,MOVIE,2021,PG-13,145,"['US', 'CA']",,tt2452150,6.6,15882,14.891,6.8,'drama', 'music',,,,,,,
ts319406,The Boys Presents: Diabolical,SHOW,2022,,14,['US'],1,tt16350094,6.9,13905,22.353,7.24,'action', 'comedy', 'drama', 'scifi', 'animation',,,,
tm1092076,The Voyeurs,MOVIE,2021,R,117,['US'],,tt11235772,6,24146,33.858,6.68,'thriller', 'drama',,,,,,,
tm838825,The Addams Family 2,MOVIE,2021,PG,93,"['US', 'CA']",,tt11125620,5.4,13743,81,7.093,'animation', 'fantasy', 'horror', 'family', 'scifi', 'romance', 'comedy',,
ts329959,Jugaadistan,SHOW,2022,,41,['IN'],1,tt18260370,8.4,5228,1.636,8,'drama', 'thriller', 'comedy',,,,,,
tm990588,Delicious,MOVIE,2021,,112,"['FR', 'BE']",,tt10738536,7,3999,11.335,6.966,'drama', 'history', 'comedy',,,,,,
tm1168244,Firestarter,MOVIE,2022,R,94,['US'],,tt1798632,4.6,17638,19.357,5.798,'thriller', 'horror', 'drama', 'scifi',,,,,
tm1091003,The Manor,MOVIE,2021,,81,['US'],,tt13372794,5.3,6410,8.96,5.5,'horror',,,,,,,,
ts330050,Love Addicts,SHOW,2022,,33,['DE'],1,tt14962384,5.8,46,7.652,,'drama', 'comedy',,,,,,,
tm1260471,The Sound of 007,MOVIE,2022,G,88,"['US', 'GB']",,tt16433236,7.4,1668,7.482,7.095,'music', 'documentation',,,,,,,
tm471075,Rumble,MOVIE,2021,PG,95,['US'],,tt10308854,5.9,7435,25.844,6.877,'comedy', 'drama', 'romance', 'animation', 'family', 'fantasy', 'sport',,
tm1130055,JugJugg Jeeyo,MOVIE,2022,,148,['IN'],,tt13449624,6.1,37715,2.581,5.9,'drama', 'family', 'romance', 'comedy',,,,,
ts304662,LuLaRich,SHOW,2021,TV-14,46,[],1,tt15213278,7.5,3860,3.353,6.455,'documentation',,,,,,,,
tm1063371,Behind The Sightings,MOVIE,2021,,81,['US'],,tt6267580,3.6,372,4.122,4.2,'thriller', 'horror', 'documentation',,,,,,
ts363721,Modern Love Amsterdam,SHOW,2022,TV-MA,32,['NL'],1,tt21811418,6.5,203,7.136,5,'drama', 'comedy', 'romance',,,,,,
ts368759,The BMF Documentary: Blowing Money Fast,SHOW,2022,TV-MA,27,['US'],1,,,,7.065,6.5,'documentation',,,,,,,,
tm849693,Rebel Dread,MOVIE,2022,R,86,['GB'],,tt9174746,6.8,70,1.65,,'music', 'documentation',,,,,,,
ts251446,LEGO Monkie Kid,SHOW,2021,TV-Y7,12,"['DK', 'US', 'AU', 'CN']",4,tt12415378,7,372,10.31,8.731,'action', 'animation',,,,,,,
tm1206808,Unhuman,MOVIE,2022,,87,['US'],,tt17221298,4.4,2248,17.581,5.5,'horror', 'comedy', 'thriller',,,,,,
ts307206,News of a Kidnapping,SHOW,2022,,53,"['CO', 'CL']",1,tt15261060,7.6,319,35.791,7.031,'drama',,,,,,,,
tm1164228,Tethered,MOVIE,2022,,88,['US'],,tt14112080,5.2,1593,5.744,4.9,'thriller', 'horror', 'drama',,,,,,
tm1161279,Before They Vanish,MOVIE,2022,,88,['US'],,tt13444260,8.5,137,1.065,,'drama',,,,,,,,
tm1267223,Shadow Master,MOVIE,2022,R,90,['US'],,tt19879786,4,448,9.321,6.2,'action', 'thriller',,,,,,,
ts296755,Boundless,SHOW,2022,TV-MA,41,['ES'],1,tt11895484,6.8,1825,14.393,7.373,'action', 'drama',,,,,,,
ts304595,The Boleyns: A Scandalous Family,SHOW,2021,TV-PG,51,['GB'],1,tt15179372,7.3,238,1.716,8,'drama', 'documentation', 'history',,,,,,
tm1104534,The Tender Bar,MOVIE,2022,R,106,['US'],,tt3108894,6.7,29869,14.442,6.645,'drama',,,,,,,,
ts349372,Hush Hush,SHOW,2022,,44,['IN'],1,tt14478162,5.2,868,1.543,4.5,'drama',,,,,,,,
tm1190373,Yashoda,MOVIE,2022,,135,['IN'],,tt15710136,6.6,10591,3.954,6.6,'crime', 'thriller', 'drama', 'scifi', 'action',,,,
tm1220131,Double Threat,MOVIE,2022,,91,['US'],,tt13302660,4.7,1049,5.331,4.8,'comedy', 'action', 'thriller',,,,,,
ts310958,Coach Prime,SHOW,2021,,50,['US'],1,tt15395964,7.5,143,2.807,2,'documentation', 'sport',,,,,,,
tm1148558,Lucy and Desi,MOVIE,2022,PG,103,['US'],,tt12971802,7.8,2694,4.709,7.052,'history', 'documentation', 'comedy', 'drama',,,,,
ts362229,The Adventures of Bernie,SHOW,2021,,21,[],1,tt21378854,,,,,'comedy',,,,,,,,
ts323477,Lizzo's Watch Out for the Big Grrrls,SHOW,2022,TV-14,47,['US'],1,tt16232892,6.2,1659,2.738,4.4,'reality',,,,,,,,
tm427153,Shamshera,MOVIE,2022,PG-13,158,['IN'],,tt8426926,4.8,56545,7.573,5.5,'drama', 'action',,,,,,,
ts331561,Harina,SHOW,2022,TV-MA,33,['MX'],1,tt12628850,7.7,731,37.074,8.539,'comedy',,,,,,,,
tm878957,Girls to Buy,MOVIE,2021,R,146,['PL'],,tt11871074,5.2,1793,24.062,6.457,'drama', 'thriller',,,,,,,
tm1018455,The Deep House,MOVIE,2021,,85,"['FR', 'BE']",,tt11686490,5.4,11813,52.778,6.207,'horror', 'thriller', 'drama',,,,,,
ts293446,LOL: Last One Laughing Canada,SHOW,2022,,30,['CA'],1,tt14524842,7.3,836,3.312,5,'comedy', 'reality',,,,,,,
tm323222,Evangelion: 3.0+1.0 Thrice Upon a Time,MOVIE,2021,R,155,['JP'],,tt2458948,8,11526,50.653,8.3,'animation', 'action', 'scifi', 'drama',,,,,
ts218411,A Private Affair,SHOW,2022,,45,['ES'],1,tt10698534,6.6,1686,37.675,7.375,'comedy', 'crime', 'drama', 'thriller',,,,,
tm1031687,Everybody's Talking About Jamie,MOVIE,2021,PG-13,115,"['GB', 'US']",,tt10556274,6.5,7156,8.133,6.4,'drama', 'comedy',,,,,,,
tm1033425,Too Late,MOVIE,2021,,80,['US'],,tt10515894,4.5,315,1.493,5,'comedy', 'horror',,,,,,,
tm1174180,Broadcast,MOVIE,2022,,88,['US'],,tt12837582,3.9,85,2.165,4,'fantasy', 'scifi',,,,,,,
ts77339,I Know What You Did Last Summer,SHOW,2021,TV-MA,48,['US'],1,tt10937180,5.3,8213,20.881,7.1,'drama', 'horror', 'thriller',,,,,,
ts346423,Anna,SHOW,2022,,50,['KR'],1,tt21146902,7.5,655,16.85,7.6,'drama',,,,,,,,
ts304928,Bad and Crazy,SHOW,2021,TV-MA,70,['KR'],1,tt15146202,8,2702,9.738,8.4,'action', 'comedy', 'crime', 'drama', 'fantasy', 'romance', 'thriller', 'scifi',
ts304430,Dear Parents,SHOW,2021,,42,['CN'],1,,,,2.779,1,'drama', 'family',,,,,,,
tm160398,The Quiet,MOVIE,2021,R,96,['US'],,tt0414951,6.2,17039,10.765,6.2,'drama', 'thriller', 'crime',,,,,,
tm1114704,White Sky,MOVIE,2021,,105,['GB'],,tt12295244,3,272,1.896,3.5,'scifi', 'horror', 'action',,,,,,
tm1102790,Ten-Cent Daisy,MOVIE,2022,,90,['US'],,tt7272266,6.4,17,2.744,,'drama',,,,,,,,
ts273448,Oh! Master,SHOW,2021,,46,['KR'],1,,,,8.582,5.667,'drama',,,,,,,,
tm1258950,223 Wick,MOVIE,2022,,74,['US'],,tt11631200,7.4,15,1.4,,'fantasy', 'thriller',,,,,,,
tm852508,Birds of Paradise,MOVIE,2021,R,113,"['HU', 'US']",,tt11771306,5.9,2548,14.638,6.7,'drama',,,,,,,,
tm1116280,Redeeming Love,MOVIE,2022,PG-13,134,"['US', 'ZA']",,tt11365186,6.7,8642,56.528,7.959,'drama', 'romance', 'family', 'history',,,,,
ts364301,May I Help You,SHOW,2022,,67,['KR'],1,tt22872644,7.7,433,12.968,8.571,'drama',,,,,,,,
ts260769,Aftertaste,SHOW,2021,,28,['AU'],2,tt13028580,6.6,775,6.304,6.857,'drama', 'comedy',,,,,,,
ts321305,Modern Dynasty,SHOW,2022,,45,['HK'],1,tt17538516,7.4,17,9.069,7,'drama',,,,,,,,
tm934300,A Chance Encounter,MOVIE,2022,,91,['US'],,tt12399724,6.2,157,4.062,3,'drama', 'music', 'romance',,,,,,
tm873369,Balloon Man,MOVIE,2021,,100,['US'],,tt11470184,6.6,10,1.96,,'sport', 'documentation',,,,,,,
tm889589,The Protégé,MOVIE,2021,R,109,"['GB', 'US']",,tt6079772,6.1,33904,36.265,6.624,'thriller', 'crime', 'action',,,,,,
tm1232479,Bring Him Back Dead,MOVIE,2022,,85,[],,tt14385300,3.8,159,2.153,2.5,'crime', 'action',,,,,,,
tm455852,Snake Eyes: G.I. Joe Origins,MOVIE,2021,PG-13,121,"['US', 'CA', 'JP']",,tt8404256,5.4,40596,65.812,6.6,'action', 'thriller', 'crime', 'fantasy', 'scifi',,,,
tm1049620,Rite of the Shaman,MOVIE,2022,,68,['US'],,tt14016830,6.5,1673,4.625,5,'drama',,,,,,,,
tm1239760,Ben Stokes: Phoenix from the Ashes,MOVIE,2022,,104,['GB'],,tt21921074,8.1,426,4.445,4.5,'documentation',,,,,,,,
ts374548,FC Barcelona: A New Era,SHOW,2022,,34,['ES'],1,tt24901692,7.5,346,76.833,6.3,'documentation',,,,,,,,
tm1174921,Conception,MOVIE,2022,,104,[],,tt16379898,7.8,7,0.746,,'drama',,,,,,,,
ts345981,Lovestruck High,SHOW,2022,TV-14,48,['GB'],1,tt19848956,4.5,352,1.35,3.333,'reality',,,,,,,,
tm995608,Roommate Wanted,MOVIE,2021,,95,['US'],,tt11192320,7.2,65,2.464,,'horror', 'comedy',,,,,,,
tm460993,Clifford the Big Red Dog,MOVIE,2021,PG,95,"['GB', 'US', 'CA']",,tt2397461,5.9,14383,128.347,7.263,'comedy', 'drama', 'family', 'fantasy', 'scifi', 'romance', 'animation',,
tm1023015,Runway 34,MOVIE,2022,,141,['IN'],,tt11460992,7,28441,5.912,6.5,'drama', 'thriller',,,,,,,
ts296489,She and Her Perfect Husband,SHOW,2022,,46,['CN'],1,tt12787732,7.3,163,23.958,5.7,'drama', 'romance',,,,,,,
ts283001,Monthly Magazine Home,SHOW,2021,,63,['KR'],1,tt13885272,7.2,351,5.072,8.429,'comedy', 'drama', 'romance',,,,,,
ts301893,Tell Me Your Secrets,SHOW,2021,TV-MA,46,['US'],1,tt7177890,7.4,8859,6.827,7.514,'crime', 'drama', 'thriller',,,,,,
